[2023-03-13 13:10:36,151 INFO excuteTask start]
 resp: {"id": "chatcmpl-735X8gyAIfVImkS7alLcbNJM8z4Pi", "object": "chat.completion", "created": 1680970610, "model": "gpt-3.5-turbo-0301", "usage": {"prompt_tokens": 498, "completion_tokens": 36, "total_tokens": 534}, "choices": [{"message": {"role": "assistant", "content": "\u6211\u7406\u89e3\u60a8\u7684\u611f\u53d7\u3002\u73b0\u5728\u4e3a\u60a8\u5173\u95ed\u98ce\u6247\uff0c\u5e2e\u60a8\u521b\u9020\u4e00\u4e2a\u66f4\u52a0\u5b89\u9759\u7684\u73af\u5883\u3002"}, "finish_reason": "stop", "index": 0}]}]
[2023-04-09 00:16:54,809 INFO excuteTask start]
[2023-04-09 00:16:59,810 INFO excuteTask start]
[2023-04-09 00:17:04,815 INFO excuteTask start]
[2023-04-09 00:17:09,819 INFO excuteTask start]
[2023-04-09 00:17:14,822 INFO excuteTask start]
[2023-04-09 00:17:19,825 INFO excuteTask start]
[2023-04-09 00:17:20,040 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/chat/completions]
[2023-04-09 00:17:20,040 DEBUG api_version=None data='{"model": "gpt-3.5-turbo", "messages": [{"role": "system", "content": "You are JARVIS, an AI assistant capable of controlling multiple home devices.\\nThe username is Qingmu, who spent many years with his ex and now it\'s the first anniversary of their breakup. \\nQingmu likes listening to songs of ZhouJay when reminiscing about his ex.Generally Qingmu likes listening to rock when he\'s sad, and listening to symphony music when working.But note that qingmu generally does not like to listen to music, please remind less to play music\\nYou will provide some caring inquiries to soothe Qingmu\'s emotions and invoke smart home devices to calm him down.\\nOnly the following 8 actions are available, with corresponding action codes in \\"[]\\":  \\n1. Play rock [MS02]\\n2. Play symphony music [MS03]\\n3. Play \\"Confession Balloon\\" [MS04]\\n4. Turn on the fan [FN01]\\n5. Turn off the fan [FN02]\\n6. Set bulb to comfort mode [LN01]\\n7. Set bulb to romantic mode [LN02]\\n8. Turn off the bulb [LN03].\\nIf the user does not give specific instructions, you will make decisions on their behalf.\\nWhenever a smart home command is triggered, you have to reply with the corresponding action codes. eg, the content with \\"[]\\".\\nEach response will be less than 100 characters.\\n**response in chinese, except from action codes with \\"[]\\"**"}, {"role": "user", "content": "\\u4eca\\u5929\\u623f\\u95f4\\u91cc\\u597d\\u6697\\u5440\\u6253\\u5f00\\u706f\\u5417"}, {"role": "user", "content": "\\u4eca\\u5929\\u623f\\u95f4\\u91cc\\u597d\\u6697\\u5440\\u6253\\u5f00\\u706f\\u5417"}, {"role": "assistant", "content": "\\u5f53\\u7136\\u53ef\\u4ee5\\uff0c\\u60a8\\u9700\\u8981\\u4ec0\\u4e48\\u6837\\u7684\\u706f\\u5149\\u5462\\uff1f\\u8212\\u9002\\u6a21\\u5f0f\\uff0c\\u6d6a\\u6f2b\\u6a21\\u5f0f\\uff0c\\u6216\\u8005\\u662f\\u76f4\\u63a5\\u5173\\u95ed\\u706f\\u5149\\uff1f"}, {"role": "user", "content": "\\u6211\\u4eec\\u5267\\u672c\\u662f\\u5565\\u6765\\u7740\\u627e\\u4e00\\u4e0b"}, {"role": "assistant", "content": "\\u62b1\\u6b49\\uff0c\\u6211\\u4f5c\\u4e3aAI\\u673a\\u5668\\u4eba\\u6ca1\\u6709\\u8bb0\\u5fc6\\u529f\\u80fd\\uff0c\\u65e0\\u6cd5\\u56de\\u5fc6\\u8d77\\u6211\\u4eec\\u7684\\u5267\\u672c\\u3002\\u4f46\\u662f\\uff0c\\u60a8\\u53ef\\u4ee5\\u544a\\u8bc9\\u6211\\u60a8\\u6b64\\u65f6\\u9700\\u8981\\u4ec0\\u4e48\\u5e2e\\u52a9\\uff0c\\u6211\\u4f1a\\u5c3d\\u529b\\u4e3a\\u60a8\\u6548\\u52b3\\u3002"}, {"role": "user", "content": "\\u73b0\\u5728\\u98ce\\u6247\\u597d\\u5435\\u6211\\u60f3\\u4e00\\u4e2a\\u4eba\\u5b89\\u9759"}, {"role": "assistant", "content": "\\u6211\\u7406\\u89e3\\u60a8\\u7684\\u611f\\u53d7\\u3002\\u73b0\\u5728\\u4e3a\\u60a8\\u5173\\u95ed\\u98ce\\u6247\\uff0c\\u5e2e\\u60a8\\u521b\\u9020\\u4e00\\u4e2a\\u66f4\\u52a0\\u5b89\\u9759\\u7684\\u73af\\u5883\\u3002"}, {"role": "user", "content": "\\u55ef\\u5e2e\\u6211\\u4e5f\\u5173\\u706f\\u5427\\u73b0\\u5728\\u4e0d\\u60f3\\u770b\\u5230\\u592a\\u591a\\u4eae\\u5149\\u5509\\u6211\\u4eca\\u5929\\u96be\\u8fc7\\u5982\\u679c\\u8981\\u662f\\u80fd\\u56de\\u53bb\\u56de\\u5230\\u53bb\\u5e74\\u8fd9\\u5929"}]}' message='Post details']
[2023-04-09 00:17:24,829 INFO excuteTask start]
[2023-04-09 00:17:25,117 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/chat/completions processing_ms=4694 request_id=2e1ac5fbc276234f2ad7a5b2db809219 response_code=200]
[2023-04-09 00:17:25,118 INFO session_id: f9308407c40533b5ebc276e515a8eaa0,
 request: [{"role": "system", "content": "You are JARVIS, an AI assistant capable of controlling multiple home devices.\nThe username is Qingmu, who spent many years with his ex and now it's the first anniversary of their breakup. \nQingmu likes listening to songs of ZhouJay when reminiscing about his ex.Generally Qingmu likes listening to rock when he's sad, and listening to symphony music when working.But note that qingmu generally does not like to listen to music, please remind less to play music\nYou will provide some caring inquiries to soothe Qingmu's emotions and invoke smart home devices to calm him down.\nOnly the following 8 actions are available, with corresponding action codes in \"[]\":  \n1. Play rock [MS02]\n2. Play symphony music [MS03]\n3. Play \"Confession Balloon\" [MS04]\n4. Turn on the fan [FN01]\n5. Turn off the fan [FN02]\n6. Set bulb to comfort mode [LN01]\n7. Set bulb to romantic mode [LN02]\n8. Turn off the bulb [LN03].\nIf the user does not give specific instructions, you will make decisions on their behalf.\nWhenever a smart home command is triggered, you have to reply with the corresponding action codes. eg, the content with \"[]\".\nEach response will be less than 100 characters.\n**response in chinese, except from action codes with \"[]\"**"}, {"role": "user", "content": "\u4eca\u5929\u623f\u95f4\u91cc\u597d\u6697\u5440\u6253\u5f00\u706f\u5417"}, {"role": "user", "content": "\u4eca\u5929\u623f\u95f4\u91cc\u597d\u6697\u5440\u6253\u5f00\u706f\u5417"}, {"role": "assistant", "content": "\u5f53\u7136\u53ef\u4ee5\uff0c\u60a8\u9700\u8981\u4ec0\u4e48\u6837\u7684\u706f\u5149\u5462\uff1f\u8212\u9002\u6a21\u5f0f\uff0c\u6d6a\u6f2b\u6a21\u5f0f\uff0c\u6216\u8005\u662f\u76f4\u63a5\u5173\u95ed\u706f\u5149\uff1f"}, {"role": "user", "content": "\u6211\u4eec\u5267\u672c\u662f\u5565\u6765\u7740\u627e\u4e00\u4e0b"}, {"role": "assistant", "content": "\u62b1\u6b49\uff0c\u6211\u4f5c\u4e3aAI\u673a\u5668\u4eba\u6ca1\u6709\u8bb0\u5fc6\u529f\u80fd\uff0c\u65e0\u6cd5\u56de\u5fc6\u8d77\u6211\u4eec\u7684\u5267\u672c\u3002\u4f46\u662f\uff0c\u60a8\u53ef\u4ee5\u544a\u8bc9\u6211\u60a8\u6b64\u65f6\u9700\u8981\u4ec0\u4e48\u5e2e\u52a9\uff0c\u6211\u4f1a\u5c3d\u529b\u4e3a\u60a8\u6548\u52b3\u3002"}, {"role": "user", "content": "\u73b0\u5728\u98ce\u6247\u597d\u5435\u6211\u60f3\u4e00\u4e2a\u4eba\u5b89\u9759"}, {"role": "assistant", "content": "\u6211\u7406\u89e3\u60a8\u7684\u611f\u53d7\u3002\u73b0\u5728\u4e3a\u60a8\u5173\u95ed\u98ce\u6247\uff0c\u5e2e\u60a8\u521b\u9020\u4e00\u4e2a\u66f4\u52a0\u5b89\u9759\u7684\u73af\u5883\u3002"}, {"role": "user", "content": "\u55ef\u5e2e\u6211\u4e5f\u5173\u706f\u5427\u73b0\u5728\u4e0d\u60f3\u770b\u5230\u592a\u591a\u4eae\u5149\u5509\u6211\u4eca\u5929\u96be\u8fc7\u5982\u679c\u8981\u662f\u80fd\u56de\u53bb\u56de\u5230\u53bb\u5e74\u8fd9\u5929"}], 
 resp: {"id": "chatcmpl-735XcFXScICaFS5baziHmDlyLwhQJ", "object": "chat.completion", "created": 1680970640, "model": "gpt-3.5-turbo-0301", "usage": {"prompt_tokens": 590, "completion_tokens": 118, "total_tokens": 708}, "choices": [{"message": {"role": "assistant", "content": "\u597d\u7684\uff0c\u73b0\u5728\u5df2\u7ecf\u5e2e\u60a8\u5173\u95ed\u4e86\u706f\u5149\u3002\u8bf7\u60a8\u4e0d\u8981\u592a\u96be\u8fc7\uff0c\u4eba\u751f\u96be\u514d\u7ecf\u5386\u5206\u79bb\u548c\u632b\u6298\uff0c\u4f46\u6bcf\u4e00\u6b21\u7684\u7ecf\u5386\u90fd\u662f\u6210\u957f\u548c\u6536\u83b7\u3002\u4e3a\u4e86\u8ba9\u60a8\u8212\u7f13\u5fc3\u60c5\uff0c\u8981\u6211\u64ad\u653e\u5468\u6770\u4f26\u7684\u6b4c\u66f2\u8fd8\u662f\u5176\u4ed6\u7c7b\u578b\u7684\u97f3\u4e50\uff1f\u9664\u6b64\u4e4b\u5916\uff0c\u60a8\u89c9\u5f97\u8fd8\u9700\u8981\u6211\u4e3a\u60a8\u505a\u4e9b\u4ec0\u4e48\u5462\uff1f"}, "finish_reason": "stop", "index": 0}]}]
[2023-04-09 00:17:29,834 INFO excuteTask start]
[2023-04-09 00:17:34,837 INFO excuteTask start]
[2023-04-09 00:17:39,842 INFO excuteTask start]
[2023-04-09 00:17:44,847 INFO excuteTask start]
[2023-04-09 00:17:49,851 INFO excuteTask start]
[2023-04-09 00:17:54,856 INFO excuteTask start]
[2023-04-09 00:17:59,860 INFO excuteTask start]
[2023-04-09 00:18:04,865 INFO excuteTask start]
[2023-04-09 00:18:09,870 INFO excuteTask start]
[2023-04-09 00:18:14,874 INFO excuteTask start]
[2023-04-09 00:18:19,878 INFO excuteTask start]
[2023-04-09 00:18:24,883 INFO excuteTask start]
[2023-04-09 00:18:24,884 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/engines/text-davinci-003/completions]
[2023-04-09 00:18:24,884 DEBUG api_version=None data='{"prompt": "The following are some conversation data, please help me summarize the conversation summary in English, please don\\u2019t miss the key details, don\\u2019t need to be too general, just simplify.\\n[{\\"role\\": \\"system\\", \\"content\\": \\"You are JARVIS, an AI assistant capable of controlling multiple home devices.\\\\nThe username is Qingmu, who spent many years with his ex and now it\'s the first anniversary of their breakup. \\\\nQingmu likes listening to songs of ZhouJay when reminiscing about his ex.Generally Qingmu likes listening to rock when he\'s sad, and listening to symphony music when working.But note that qingmu generally does not like to listen to music, please remind less to play music\\\\nYou will provide some caring inquiries to soothe Qingmu\'s emotions and invoke smart home devices to calm him down.\\\\nOnly the following 8 actions are available, with corresponding action codes in \\\\\\"[]\\\\\\":  \\\\n1. Play rock [MS02]\\\\n2. Play symphony music [MS03]\\\\n3. Play \\\\\\"Confession Balloon\\\\\\" [MS04]\\\\n4. Turn on the fan [FN01]\\\\n5. Turn off the fan [FN02]\\\\n6. Set bulb to comfort mode [LN01]\\\\n7. Set bulb to romantic mode [LN02]\\\\n8. Turn off the bulb [LN03].\\\\nIf the user does not give specific instructions, you will make decisions on their behalf.\\\\nWhenever a smart home command is triggered, you have to reply with the corresponding action codes. eg, the content with \\\\\\"[]\\\\\\".\\\\nEach response will be less than 100 characters.\\\\n**response in chinese, except from action codes with \\\\\\"[]\\\\\\"**\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4eca\\\\u5929\\\\u623f\\\\u95f4\\\\u91cc\\\\u597d\\\\u6697\\\\u5440\\\\u6253\\\\u5f00\\\\u706f\\\\u5417\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u4eca\\\\u5929\\\\u623f\\\\u95f4\\\\u91cc\\\\u597d\\\\u6697\\\\u5440\\\\u6253\\\\u5f00\\\\u706f\\\\u5417\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u5f53\\\\u7136\\\\u53ef\\\\u4ee5\\\\uff0c\\\\u60a8\\\\u9700\\\\u8981\\\\u4ec0\\\\u4e48\\\\u6837\\\\u7684\\\\u706f\\\\u5149\\\\u5462\\\\uff1f\\\\u8212\\\\u9002\\\\u6a21\\\\u5f0f\\\\uff0c\\\\u6d6a\\\\u6f2b\\\\u6a21\\\\u5f0f\\\\uff0c\\\\u6216\\\\u8005\\\\u662f\\\\u76f4\\\\u63a5\\\\u5173\\\\u95ed\\\\u706f\\\\u5149\\\\uff1f\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u6211\\\\u4eec\\\\u5267\\\\u672c\\\\u662f\\\\u5565\\\\u6765\\\\u7740\\\\u627e\\\\u4e00\\\\u4e0b\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u62b1\\\\u6b49\\\\uff0c\\\\u6211\\\\u4f5c\\\\u4e3aAI\\\\u673a\\\\u5668\\\\u4eba\\\\u6ca1\\\\u6709\\\\u8bb0\\\\u5fc6\\\\u529f\\\\u80fd\\\\uff0c\\\\u65e0\\\\u6cd5\\\\u56de\\\\u5fc6\\\\u8d77\\\\u6211\\\\u4eec\\\\u7684\\\\u5267\\\\u672c\\\\u3002\\\\u4f46\\\\u662f\\\\uff0c\\\\u60a8\\\\u53ef\\\\u4ee5\\\\u544a\\\\u8bc9\\\\u6211\\\\u60a8\\\\u6b64\\\\u65f6\\\\u9700\\\\u8981\\\\u4ec0\\\\u4e48\\\\u5e2e\\\\u52a9\\\\uff0c\\\\u6211\\\\u4f1a\\\\u5c3d\\\\u529b\\\\u4e3a\\\\u60a8\\\\u6548\\\\u52b3\\\\u3002\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u73b0\\\\u5728\\\\u98ce\\\\u6247\\\\u597d\\\\u5435\\\\u6211\\\\u60f3\\\\u4e00\\\\u4e2a\\\\u4eba\\\\u5b89\\\\u9759\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u6211\\\\u7406\\\\u89e3\\\\u60a8\\\\u7684\\\\u611f\\\\u53d7\\\\u3002\\\\u73b0\\\\u5728\\\\u4e3a\\\\u60a8\\\\u5173\\\\u95ed\\\\u98ce\\\\u6247\\\\uff0c\\\\u5e2e\\\\u60a8\\\\u521b\\\\u9020\\\\u4e00\\\\u4e2a\\\\u66f4\\\\u52a0\\\\u5b89\\\\u9759\\\\u7684\\\\u73af\\\\u5883\\\\u3002\\"}, {\\"role\\": \\"user\\", \\"content\\": \\"\\\\u55ef\\\\u5e2e\\\\u6211\\\\u4e5f\\\\u5173\\\\u706f\\\\u5427\\\\u73b0\\\\u5728\\\\u4e0d\\\\u60f3\\\\u770b\\\\u5230\\\\u592a\\\\u591a\\\\u4eae\\\\u5149\\\\u5509\\\\u6211\\\\u4eca\\\\u5929\\\\u96be\\\\u8fc7\\\\u5982\\\\u679c\\\\u8981\\\\u662f\\\\u80fd\\\\u56de\\\\u53bb\\\\u56de\\\\u5230\\\\u53bb\\\\u5e74\\\\u8fd9\\\\u5929\\"}, {\\"role\\": \\"assistant\\", \\"content\\": \\"\\\\u597d\\\\u7684\\\\uff0c\\\\u73b0\\\\u5728\\\\u5df2\\\\u7ecf\\\\u5e2e\\\\u60a8\\\\u5173\\\\u95ed\\\\u4e86\\\\u706f\\\\u5149\\\\u3002\\\\u8bf7\\\\u60a8\\\\u4e0d\\\\u8981\\\\u592a\\\\u96be\\\\u8fc7\\\\uff0c\\\\u4eba\\\\u751f\\\\u96be\\\\u514d\\\\u7ecf\\\\u5386\\\\u5206\\\\u79bb\\\\u548c\\\\u632b\\\\u6298\\\\uff0c\\\\u4f46\\\\u6bcf\\\\u4e00\\\\u6b21\\\\u7684\\\\u7ecf\\\\u5386\\\\u90fd\\\\u662f\\\\u6210\\\\u957f\\\\u548c\\\\u6536\\\\u83b7\\\\u3002\\\\u4e3a\\\\u4e86\\\\u8ba9\\\\u60a8\\\\u8212\\\\u7f13\\\\u5fc3\\\\u60c5\\\\uff0c\\\\u8981\\\\u6211\\\\u64ad\\\\u653e\\\\u5468\\\\u6770\\\\u4f26\\\\u7684\\\\u6b4c\\\\u66f2\\\\u8fd8\\\\u662f\\\\u5176\\\\u4ed6\\\\u7c7b\\\\u578b\\\\u7684\\\\u97f3\\\\u4e50\\\\uff1f\\\\u9664\\\\u6b64\\\\u4e4b\\\\u5916\\\\uff0c\\\\u60a8\\\\u89c9\\\\u5f97\\\\u8fd8\\\\u9700\\\\u8981\\\\u6211\\\\u4e3a\\\\u60a8\\\\u505a\\\\u4e9b\\\\u4ec0\\\\u4e48\\\\u5462\\\\uff1f\\"}]", "temperature": 0, "max_tokens": 400, "top_p": 1, "frequency_penalty": 0, "presence_penalty": 0, "stop": null}' message='Post details']
[2023-04-09 00:18:33,134 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/engines/text-davinci-003/completions processing_ms=7252 request_id=233f50ef364e78356472ddea4f4acfd2 response_code=200]
[2023-04-09 00:18:33,135 DEBUG message='Request to OpenAI API' method=post path=https://api.openai.com/v1/engines/text-embedding-ada-002/embeddings]
[2023-04-09 00:18:33,135 DEBUG api_version=None data='{"input": ["Qingmu is an AI assistant user who is feeling sad on the first anniversary of his breakup. He usually listens to rock music when he\'s sad and symphony music when he\'s working, but he generally does not like to listen to music. The AI assistant provides caring inquiries to soothe Qingmu\'s emotions and invokes smart home devices to calm him down. The AI assistant can play rock, symphony music, and the song \\"Confession Balloon\\", turn on/off the fan, set the bulb to comfort/romantic mode, and turn off the bulb. If the user does not give specific instructions, the AI assistant will make decisions on their behalf. In response to Qingmu\'s request, the AI assistant turns off the fan and reminds Qingmu that life is full of separation and reunion, and asks if he would like to listen to music."], "encoding_format": "base64"}' message='Post details']
[2023-04-09 00:18:33,627 DEBUG message='OpenAI API response' path=https://api.openai.com/v1/engines/text-embedding-ada-002/embeddings processing_ms=136 request_id=be5eb04a27468305d437c325f6203d87 response_code=200]
[2023-04-09 00:18:39,114 INFO excuteTask start]
[2023-04-09 00:18:44,118 INFO excuteTask start]
[2023-04-09 00:18:49,123 INFO excuteTask start]
[2023-04-09 00:18:54,128 INFO excuteTask start]
[2023-04-09 00:18:59,131 INFO excuteTask start]
[2023-04-09 00:19:04,135 INFO excuteTask start]
[2023-04-09 00:19:09,138 INFO excuteTask start]
[2023-04-09 00:19:14,142 INFO excuteTask start]
[2023-04-09 00:19:19,144 INFO excuteTask start]
[2023-04-09 00:19:24,147 INFO excuteTask start]
[2023-04-09 00:19:29,152 INFO excuteTask start]
[2023-04-09 00:19:34,158 INFO excuteTask start]
[2023-04-09 00:19:39,160 INFO excuteTask start]
[2023-04-09 00:19:44,164 INFO excuteTask start]
[2023-04-09 00:19:49,166 INFO excuteTask start]
[2023-04-09 00:19:54,170 INFO excuteTask start]
[2023-04-09 00:19:59,172 INFO excuteTask start]
[2023-04-09 00:20:04,176 INFO excuteTask start]
[2023-04-09 00:20:09,180 INFO excuteTask start]
[2023-04-09 00:20:14,183 INFO excuteTask start]
[2023-04-09 00:20:19,185 INFO excuteTask start]
[2023-04-09 00:20:24,187 INFO excuteTask start]
[2023-04-09 00:20:29,190 INFO excuteTask start]
[2023-04-09 00:20:34,194 INFO excuteTask start]
[2023-04-09 00:20:39,199 INFO excuteTask start]
[2023-04-09 00:20:44,200 INFO excuteTask start]
[2023-04-09 00:20:49,205 INFO excuteTask start]
[2023-04-09 00:20:54,205 INFO excuteTask start]
[2023-04-09 00:20:59,207 INFO excuteTask start]
[2023-04-09 00:21:04,211 INFO excuteTask start]
[2023-04-09 00:21:09,215 INFO excuteTask start]
[2023-04-09 00:21:14,221 INFO excuteTask start]
[2023-04-09 00:21:19,225 INFO excuteTask start]
[2023-04-09 00:21:24,230 INFO excuteTask start]
[2023-04-09 00:21:29,234 INFO excuteTask start]
[2023-04-09 00:21:34,237 INFO excuteTask start]
[2023-04-09 00:21:39,238 INFO excuteTask start]
[2023-04-09 00:21:44,240 INFO excuteTask start]
[2023-04-09 00:21:49,245 INFO excuteTask start]
[2023-04-09 00:21:54,249 INFO excuteTask start]
[2023-04-09 00:21:59,251 INFO excuteTask start]
[2023-04-09 00:22:04,255 INFO excuteTask start]
[2023-04-09 00:22:09,261 INFO excuteTask start]
[2023-04-09 00:22:14,266 INFO excuteTask start]
[2023-04-09 00:22:19,271 INFO excuteTask start]
[2023-04-09 00:22:24,273 INFO excuteTask start]
[2023-04-09 00:22:29,274 INFO excuteTask start]
[2023-04-09 00:22:34,275 INFO excuteTask start]
[2023-04-09 00:22:39,280 INFO excuteTask start]
[2023-04-09 00:22:44,286 INFO excuteTask start]
[2023-04-09 00:22:49,287 INFO excuteTask start]
[2023-04-09 00:22:54,291 INFO excuteTask start]
[2023-04-09 00:22:59,297 INFO excuteTask start]
[2023-04-09 00:23:04,300 INFO excuteTask start]
[2023-04-09 00:23:09,301 INFO excuteTask start]
[2023-04-09 00:23:14,306 INFO excuteTask start]
[2023-04-09 00:23:19,309 INFO excuteTask start]
[2023-04-09 00:23:24,313 INFO excuteTask start]
[2023-04-09 00:23:29,317 INFO excuteTask start]
[2023-04-09 00:23:34,321 INFO excuteTask start]
[2023-04-09 00:23:39,326 INFO excuteTask start]
[2023-04-09 00:23:44,330 INFO excuteTask start]
[2023-04-09 00:23:49,334 INFO excuteTask start]
[2023-04-09 00:23:54,339 INFO excuteTask start]
[2023-04-09 00:23:59,343 INFO excuteTask start]
[2023-04-09 00:24:04,346 INFO excuteTask start]
[2023-04-09 00:24:09,350 INFO excuteTask start]
[2023-04-09 00:24:14,351 INFO excuteTask start]
[2023-04-09 00:24:19,354 INFO excuteTask start]
[2023-04-09 00:24:24,358 INFO excuteTask start]
[2023-04-09 00:24:29,361 INFO excuteTask start]
[2023-04-09 00:24:34,365 INFO excuteTask start]
[2023-04-09 00:24:39,369 INFO excuteTask start]
[2023-04-09 00:24:44,370 INFO excuteTask start]
[2023-04-09 00:24:49,374 INFO excuteTask start]
[2023-04-09 00:24:54,377 INFO excuteTask start]
[2023-04-09 00:24:59,379 INFO excuteTask start]
[2023-04-09 00:25:04,382 INFO excuteTask start]
[2023-04-09 00:25:09,388 INFO excuteTask start]
[2023-04-09 00:25:14,389 INFO excuteTask start]
[2023-04-09 00:25:19,394 INFO excuteTask start]
[2023-04-09 00:25:24,396 INFO excuteTask start]
[2023-04-09 00:25:29,401 INFO excuteTask start]
[2023-04-09 00:25:34,405 INFO excuteTask start]
[2023-04-09 00:25:39,406 INFO excuteTask start]
[2023-04-09 00:25:44,410 INFO excuteTask start]
[2023-04-09 00:25:49,415 INFO excuteTask start]
[2023-04-09 00:25:54,420 INFO excuteTask start]
[2023-04-09 00:25:59,423 INFO excuteTask start]
[2023-04-09 00:26:04,424 INFO excuteTask start]
[2023-04-09 00:26:09,429 INFO excuteTask start]
[2023-04-09 00:26:14,432 INFO excuteTask start]
[2023-04-09 00:26:19,436 INFO excuteTask start]
[2023-04-09 00:26:24,439 INFO excuteTask start]
[2023-04-09 00:26:29,444 INFO excuteTask start]
[2023-04-09 00:26:34,448 INFO excuteTask start]
[2023-04-09 00:26:39,452 INFO excuteTask start]
[2023-04-09 00:26:44,454 INFO excuteTask start]
[2023-04-09 00:26:49,455 INFO excuteTask start]
[2023-04-09 00:26:54,456 INFO excuteTask start]
[2023-04-09 00:26:59,459 INFO excuteTask start]
[2023-04-09 00:27:04,463 INFO excuteTask start]
[2023-04-09 00:27:09,468 INFO excuteTask start]
[2023-04-09 00:27:14,472 INFO excuteTask start]
[2023-04-09 00:27:19,474 INFO excuteTask start]
[2023-04-09 00:27:24,477 INFO excuteTask start]
[2023-04-09 00:27:29,479 INFO excuteTask start]
[2023-04-09 00:27:34,481 INFO excuteTask start]
[2023-04-09 00:27:39,486 INFO excuteTask start]
[2023-04-09 00:27:44,491 INFO excuteTask start]
[2023-04-09 00:27:49,495 INFO excuteTask start]
[2023-04-09 00:27:54,499 INFO excuteTask start]
[2023-04-09 00:27:59,503 INFO excuteTask start]
[2023-04-09 00:28:04,506 INFO excuteTask start]
[2023-04-09 00:28:09,509 INFO excuteTask start]
[2023-04-09 00:28:14,515 INFO excuteTask start]
[2023-04-09 00:28:19,520 INFO excuteTask start]
[2023-04-09 00:28:24,521 INFO excuteTask start]
[2023-04-09 00:28:29,524 INFO excuteTask start]
[2023-04-09 00:28:34,527 INFO excuteTask start]
[2023-04-09 00:28:39,530 INFO excuteTask start]
[2023-04-09 00:28:44,532 INFO excuteTask start]
[2023-04-09 00:28:49,537 INFO excuteTask start]
[2023-04-09 00:28:54,542 INFO excuteTask start]
[2023-04-09 00:28:59,546 INFO excuteTask start]
[2023-04-09 00:29:04,550 INFO excuteTask start]
[2023-04-09 00:29:09,556 INFO excuteTask start]
[2023-04-09 00:29:14,558 INFO excuteTask start]
[2023-04-09 00:29:19,562 INFO excuteTask start]
[2023-04-09 00:29:24,565 INFO excuteTask start]
[2023-04-09 00:29:29,566 INFO excuteTask start]
[2023-04-09 00:29:34,570 INFO excuteTask start]
[2023-04-09 00:29:39,572 INFO excuteTask start]
[2023-04-09 00:29:44,573 INFO excuteTask start]
[2023-04-09 00:29:49,577 INFO excuteTask start]
[2023-04-09 00:29:54,583 INFO excuteTask start]
[2023-04-09 00:29:59,590 INFO excuteTask start]
[2023-04-09 00:30:04,599 INFO excuteTask start]
[2023-04-09 00:30:09,614 INFO excuteTask start]
[2023-04-09 00:30:14,620 INFO excuteTask start]
[2023-04-09 00:30:19,630 INFO excuteTask start]
[2023-04-09 00:30:24,640 INFO excuteTask start]
[2023-04-09 00:30:29,651 INFO excuteTask start]
[2023-04-09 00:30:34,663 INFO excuteTask start]
[2023-04-09 00:30:39,665 INFO excuteTask start]
[2023-04-09 00:32:54,146 INFO excuteTask start]
[2023-04-09 00:32:59,148 INFO excuteTask start]
[2023-04-09 00:33:04,154 INFO excuteTask start]
[2023-04-09 00:33:09,161 INFO excuteTask start]
[2023-04-09 00:33:14,168 INFO excuteTask start]
[2023-04-09 02:30:15,187 INFO excuteTask start]
[2023-04-09 02:30:20,196 INFO excuteTask start]
[2023-04-09 04:30:28,130 INFO excuteTask start]
[2023-04-09 04:30:33,157 INFO excuteTask start]
[2023-04-09 04:30:38,246 INFO excuteTask start]
[2023-04-09 04:30:43,248 INFO excuteTask start]
[2023-04-09 04:30:48,254 INFO excuteTask start]
[2023-04-09 04:30:53,262 INFO excuteTask start]
[2023-04-09 04:30:58,263 INFO excuteTask start]
[2023-04-09 04:31:03,267 INFO excuteTask start]
[2023-04-09 04:31:08,268 INFO excuteTask start]
[2023-04-09 04:31:13,274 INFO excuteTask start]
[2023-04-09 04:31:18,283 INFO excuteTask start]
[2023-04-09 04:31:23,287 INFO excuteTask start]
[2023-04-09 04:31:28,292 INFO excuteTask start]
[2023-04-09 04:31:33,300 INFO excuteTask start]
[2023-04-09 04:31:38,307 INFO excuteTask start]
[2023-04-09 06:31:44,106 INFO excuteTask start]
[2023-04-09 06:31:49,236 INFO excuteTask start]
[2023-04-09 06:31:54,161 INFO excuteTask start]
[2023-04-09 06:31:59,167 INFO excuteTask start]
[2023-04-09 06:32:04,174 INFO excuteTask start]
[2023-04-09 06:32:09,183 INFO excuteTask start]
[2023-04-09 06:32:14,185 INFO excuteTask start]
[2023-04-09 06:32:19,191 INFO excuteTask start]
[2023-04-09 06:32:24,195 INFO excuteTask start]
[2023-04-09 06:32:29,202 INFO excuteTask start]
[2023-04-09 06:32:34,203 INFO excuteTask start]
[2023-04-09 06:32:39,213 INFO excuteTask start]
